sentiment,entity_num,word_count,avg_word_len,char_count,anger,disgust,fear,joy,sadness,is_quote,followers,friends,verified,retweets,favorites
-0.92653427932,1.0,23,6.3478260869565215,146,0.161741469708,0.080888834292,0.446076792252,0.049869332604,0.242528555808,1,119188,16,1,10,3
-0.57404271105,1.0,34,7.205882352941177,245,0.140709922752,0.29124441612,0.22084640743199999,0.364239938748,0.030586093523999998,1,42725,2782,1,0,16739
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,106460,172,1,0,2627
1.6206501420669999,3.0,29,8.517241379310345,247,0.083934075359,0.19884669799799998,0.37797411362399996,0.594842013013,0.394402592981,1,118916,3,1,11,8
-0.568038814659,2.0,9,8.88888888888889,80,0.6516506962980001,0.10372102925400001,0.547684047342,0.104769933516,0.23594630216400003,1,235284,62,1,6,3197
-1.4836728974795002,4.0,34,6.029411764705882,205,0.143986042214,0.124040042939,1.2214277198809997,0.374456837231,1.0812434122540002,1,1174,615,1,0,2666
0.454071,3.0,19,7.684210526315789,146,0.24281770930500002,0.19666317977999997,0.17222633343000002,0.553866228375,0.298763601075,1,143161,1465,1,33,1273
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,3422,166,1,1,55
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,3152,177,1,0,31
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,4564,108,1,0,255
0.37309011704649997,3.0,20,8.9,178,0.165258463716,0.368330261326,0.324654410847,0.460980770418,0.8686308959819999,1,4599,119,1,0,40
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,2548,93,1,0,55
-1.2483308235975001,3.0,20,9.35,187,0.134231158116,0.48962091265999996,0.538639831465,0.095465145573,0.668331851319,1,5063,116,1,0,61
0.0,2.0,15,8.333333333333334,125,0.155724590253,0.211061386806,0.17938968416700002,0.685292462547,0.175806457482,1,67,51,1,0,75
-0.93256,9.0,24,9.333333333333334,224,0.5516897020379999,1.103233406526,0.46754255412000006,1.2965283228239999,1.1644355794860002,1,759,111,1,0,4093
0.788733223421,4.0,41,7.414634146341464,304,0.17228171616000001,0.15065211321,0.107667121536,0.6365992143179999,0.614349692772,1,6873,1926,1,0,4722
1.200330638608,2.0,37,6.351351351351352,235,0.052788123564000006,0.13114353167,0.12135853977200001,1.015142514592,0.067719040548,1,29447,19616,1,1,99622
1.2420256386080002,2.0,36,5.861111111111111,211,0.052171130954,0.12570644754100002,0.11621306985799999,1.007267433696,0.065301334142,1,7196,6153,1,0,38620
1.200330638608,2.0,37,6.351351351351352,235,0.052788123564000006,0.13114353167,0.12135853977200001,1.015142514592,0.067719040548,1,22375,12037,1,1,139010
1.2420256386080002,2.0,36,5.861111111111111,211,0.052171130954,0.12570644754100002,0.11621306985799999,1.007267433696,0.065301334142,1,8473,7857,1,0,19320
1.200330638608,2.0,37,6.351351351351352,235,0.052788123564000006,0.13114353167,0.12135853977200001,1.015142514592,0.067719040548,1,10126,8054,1,0,47640
1.2420256386080002,2.0,36,5.805555555555555,209,0.052111916864000005,0.12518463904000002,0.115719248192,1.006511645472,0.065069301728,1,2802,993,1,0,34858
1.2420256386080002,2.0,36,5.861111111111111,211,0.052171130954,0.12570644754100002,0.11621306985799999,1.007267433696,0.065301334142,1,4190,3903,1,0,38054
1.2420256386080002,2.0,36,5.861111111111111,211,0.052171130954,0.12570644754100002,0.11621306985799999,1.007267433696,0.065301334142,1,9001,4259,1,0,14716
1.2420256386080002,2.0,36,5.861111111111111,211,0.052171130954,0.12570644754100002,0.11621306985799999,1.007267433696,0.065301334142,1,3990,3580,1,0,31243
0.0,9.0,19,10.31578947368421,196,0.193447646514,0.07568522828999999,0.840580658424,0.9302638338,0.27736124131800005,1,203,103,1,0,8
-1.52931934069,2.0,24,7.208333333333333,173,0.3392132874,0.17934219732,0.16841982300000002,0.10314287256,0.88819124472,1,32777,846,1,1,4294
0.440961213864,2.0,40,7.35,294,0.088316162226,0.12758962251,0.110685664086,0.45986540071200005,0.169342790586,1,187572,380,1,4,3702
0.0,1.0,14,8.142857142857142,114,0.030374770356000003,0.01600088154,0.29937155295600004,0.052290743904,0.421412639172,1,14420,562,1,1,258
0.697599,5.0,14,9.428571428571429,132,0.25550017636,0.17455215397999999,0.21461858158500002,0.8792488015150001,0.526102464675,1,3891,4178,1,0,1096
-0.9052567268080001,1.0,25,7.04,176,0.0,0.0,0.0,0.0,0.0,1,21113,800,1,0,2571
0.15268387710600007,3.0,31,6.645161290322581,206,0.384536412663,0.40452432265200006,0.535468167033,0.207111835776,0.909208388967,1,686,1365,1,0,6796
1.360478902104,5.0,31,8.32258064516129,258,0.03366189176,0.022560639248000003,0.114345375232,1.337239495032,0.092680220056,1,16580,1236,1,3,725
1.359406179891,3.0,39,7.256410256410256,283,0.16385148974,0.065212345243,0.197017754679,1.2113123721360002,0.47261666777000005,1,42522,786,1,1,5891
0.564615,0.0,10,9.4,94,0.0,0.0,0.0,0.0,0.0,1,11811,2912,1,0,10
-2.207042663569,9.0,21,7.809523809523809,164,0.7789287450969999,0.112641394803,0.16860845842000005,2.574340375346,0.9716204386220002,1,1134,3077,1,0,1953
0.0,2.0,6,6.0,36,0.246843636704,0.6390447866240001,0.044208543328000005,0.006168947584,0.236815725344,1,293,245,1,0,3942
-0.98638418238,1.0,20,8.5,170,0.24739975050000002,0.142106025348,0.19123279182,0.17326836584400002,0.218713608792,1,17,19,1,0,9
-1.025017823462,1.0,12,9.083333333333334,109,0.35416686774,0.171737251224,0.08099351752799999,0.011582661972,0.5830543173839999,1,28354,7687,1,1,832
0.0,12.0,25,11.2,280,0.32475393816000003,0.5577569172099999,0.6218702104500001,2.6200969092499995,0.90409229773,1,9392,239,1,0,10
-1.2244361966550001,2.0,13,9.23076923076923,120,0.13532471238,0.57127251298,0.317154006845,0.38560011776,0.5318163182150001,1,3734039,489,1,29,1784
0.776048673356,1.0,20,6.9,138,0.07090674964799999,0.039314914379999996,0.01547257362,0.463407248724,0.394581445272,1,2478,2267,1,1,3649
0.0,3.0,16,10.125,162,0.17286368614199998,0.11927085748199998,0.07905028723200001,0.309357597276,0.5599706730659999,1,247621,39,1,2,7
-0.807601,4.0,10,9.1,91,0.26816249087399996,0.22953264405200002,0.25885160117399997,0.54776111897,0.427260471224,1,370,269,1,1,6649
0.0,1.0,11,9.0,99,0.036126478248,0.036098106156,0.050396662176,0.250855275636,0.142288976424,1,1108,1910,1,0,9136
-0.980371114176,2.0,10,7.0,70,0.25470244742400006,0.068329603584,0.14851172159999998,0.602478269568,0.065407171968,1,1108,1910,1,0,9136
-0.832721,1.0,22,7.818181818181818,172,0.0,0.0,0.0,0.0,0.0,1,1108,1910,1,0,9136
0.0,1.0,9,7.777777777777778,70,0.038579196684000006,0.030823832088,0.012185324340000001,0.5735868437880001,0.032985002820000005,1,1108,1910,1,0,9136
-1.0345335359955,5.0,39,6.128205128205129,239,0.18210897322799996,0.085941244044,0.15771456877899998,0.358057492389,0.186539832469,1,29,0,1,0,2
-1.974051239093,5.0,48,5.625,270,0.12286911068400001,0.026874324540000005,0.414371471264,0.5818780571340001,1.611360410388,1,4141,4993,1,0,23232
1.3820558381330001,6.0,34,8.5,289,0.374025919466,0.381898392012,0.836174569381,0.44812314084599997,0.548649210951,1,42,63,1,0,236
0.0,8.0,29,8.724137931034482,253,0.28359753372600005,0.15492622961,0.315172042172,0.591360289187,0.35789764862300005,1,7716,7200,1,1,4120
-0.6809725883514999,7.0,25,8.96,224,0.559454652051,0.38200838447799995,0.6283772687570001,0.46033392435,0.8445548050830001,1,764,2234,1,0,109
-0.19910449367049995,4.0,30,6.666666666666667,200,0.23955636033,0.270410223741,0.3437534625,0.555246513843,0.27604488575999997,1,43,173,1,0,20
-2.1165711639339997,8.0,19,12.105263157894736,230,0.243324571893,0.6300342716480001,0.48885933826399997,0.473387976918,2.906584139918,1,6901,4785,1,0,298
-1.6794200319195,3.0,14,8.214285714285714,115,0.14196322950100002,0.11460843596699999,0.224066907024,0.356470643427,0.42475421431199994,1,214981,1142,1,2,10918
-2.8443029200179994,12.0,32,9.4375,302,0.7457114052360001,0.7878575690999999,1.3604236170839998,1.545044052006,1.0837019357640003,1,25615,25140,1,0,28537
0.0,2.0,16,9.875,158,0.021283362534,0.05481975969,1.4459981297189999,0.116361646884,0.080375317716,1,1324,1170,1,0,317
0.0,7.0,35,6.8,238,0.20594870965499998,0.165966038222,0.657632003402,1.148797446606,0.9539120576410001,1,20513,366,1,3,2213
0.0,3.0,8,8.25,66,0.9824474603789999,0.805232719053,0.157956883434,0.24882313239,0.45449151035400004,1,3413,2126,1,0,39080
0.15268387710600007,3.0,31,6.612903225806452,205,0.384536412663,0.40452432265200006,0.535468167033,0.207111835776,0.909208388967,1,686,1365,1,0,6796
0.0,6.0,30,8.0,240,0.4860452941740001,0.161525475837,0.535725969768,0.45099575779500006,1.637176538646,1,16413,3,1,0,2
0.985802782206,1.0,33,6.03030303030303,199,0.036558908064,0.028520800896000002,0.050127616475999996,0.61766533458,0.032257111908,1,859,1819,1,1,607
0.6642521589795001,5.0,43,6.395348837209302,275,0.31824138009400005,0.32298078015500004,0.903606445469,0.249671087901,1.086202108708,1,33848,1705,1,15,12406
0.0,2.0,16,9.0,144,0.111512304313,0.021295779715,0.064952519166,1.023079601844,0.053371619201999995,1,3676,806,1,0,1409
0.0,2.0,13,8.76923076923077,114,0.053899089160000004,0.009381665202000001,0.04525984911,0.661901329264,0.310571826866,1,208972,236,1,18,2758
0.0,3.0,17,8.058823529411764,137,0.15336762866,0.033389460656,0.042487227568000004,0.7377734023720001,0.326070745712,1,30897,3702,1,5,7086
-1.1204005377595,3.0,15,9.0,135,0.225379833395,0.144152026408,0.171775782723,0.718622831155,0.23687500744200002,1,4262,714,1,0,1796
-0.262381124284,2.0,31,6.419354838709677,199,0.201809548704,0.205655026336,0.085321053312,0.251100441728,0.25101567168,1,153,197,1,0,22
0.0,4.0,10,9.0,90,0.076338029035,0.26449276521700005,0.100353282889,0.527224704777,0.216374544818,1,1088,304,1,0,909
0.856406,3.0,29,7.827586206896552,227,0.274636581989,0.305746628688,0.340603316724,0.313071296256,0.302594128191,1,307761,57,1,27,93
-1.022951095222,1.0,25,5.8,145,0.060622355472,0.091158553248,0.122321872092,0.31937485616399997,0.30020706214799997,1,107,142,1,2,5
0.7095777645460001,4.0,41,7.219512195121951,296,0.106574476458,0.01617675205,0.35686661492599997,1.3250623790379998,0.265653276271,1,2702,270,1,1,1893
0.728905,2.0,40,6.125,245,0.198764570048,0.066114857664,0.058321793024,0.05701941683200001,0.281411513664,1,38416,2285,1,2,6429
-1.0876626906675,5.0,40,7.125,285,0.300022645333,0.410160832353,1.4987954407699997,0.47506073070699995,1.526742647575,1,3103,1909,1,1,645
-0.858096,11.0,26,10.346153846153847,269,0.42409685222400006,0.820880819136,1.2507704866559999,1.5156774994560003,0.9257314583039998,1,10625,5053,1,0,270
0.0,2.0,10,14.9,149,0.061227558576,0.251931821256,0.07906825137599999,0.51262788285,0.12502184063400001,1,18261,1378,1,0,309
1.9093299875729999,5.0,38,7.2368421052631575,275,0.372378837134,0.3606990421,0.12348838174,1.126057642772,0.276481097844,1,929,1352,1,1,5279
1.280067970282,1.0,45,6.066666666666666,273,0.149120780508,0.089549170788,0.042865339272,0.45731996746799997,0.30105039812400003,1,17997,3389,1,2,1990
0.946185,4.0,22,6.7272727272727275,148,0.24888769948,0.15149061744,0.142379369688,1.03294101952,0.496658003656,1,53,219,1,0,23
-1.477870599294,5.0,37,5.702702702702703,211,0.076237662068,0.140449818285,0.3969301498469999,0.269506832781,0.45897373212000003,1,0,31,1,0,30
0.246308,3.0,28,7.642857142857143,214,0.14157844477,0.241691756142,0.127904678302,0.605371170552,0.42945653218400004,1,36208,602,1,1,6189
-1.43140178436,4.0,26,8.692307692307692,226,0.203832370668,0.131152750674,0.15500658053400002,0.5866545522000001,0.28850480833799996,1,35646,955,1,3,1707
-1.179923776606,6.0,25,6.12,153,0.43709525155199996,0.3635860245,0.177625518476,0.38252244410400005,2.002846205612,1,133,1008,1,0,5290
-1.415558313822,3.0,28,7.642857142857143,214,0.526599398548,0.4052789485319999,0.321609804924,0.275994862376,0.68433094329,1,34349,3791,1,4,3995
0.789155641282,3.0,30,7.7,231,0.179931505722,0.097296110322,0.24481688362999998,0.548881963863,0.197806911978,1,11728,6753,1,0,609
-2.0233261140909997,6.0,32,7.71875,247,0.422287587772,0.7171193442300001,0.30948976833,0.14432604999600002,0.9408552540180001,1,317,800,1,4,36
0.969942661631,2.0,29,6.482758620689655,188,0.155854005254,0.064891136828,0.31011507058800003,0.579849491246,0.6484423571060001,1,21327,2556,1,0,1261
-1.3124059923815001,8.0,41,6.951219512195122,285,0.074528126778,0.067819170322,0.209872129583,1.7641020830829999,0.16383351186700001,1,59,144,1,0,140
-0.681631,7.0,15,11.0,165,0.5790414244519999,0.40821298769399994,0.3580754946500001,1.025187566062,0.62861116647,1,15,15,1,2,25
-0.686157,9.0,45,6.688888888888889,301,0.17365914303099997,0.886629843098,0.896237169605,1.1700703488320001,0.5719727308720001,1,105,0,1,0,14
0.0,3.0,14,9.071428571428571,127,0.082207420898,0.12000304206,0.282936163798,0.18728652064,0.27977190448,1,5933,4881,1,0,1474
1.4314271595069998,2.0,36,7.777777777777778,280,0.07146379578,0.041503757334000003,0.10942717929000001,0.243258185352,0.51163839831,1,133232,3304,1,2,1064
0.949526,3.0,19,7.684210526315789,146,0.20830200610000002,0.17493195757499996,0.22459493528999996,0.417800681565,0.36342536857499996,1,772,16,1,0,55
-0.894698,1.0,32,6.375,204,0.08986615554,0.606256818552,0.331137534168,0.054131016492,0.12708349180800002,1,13,1,1,0,2
-0.394288,4.0,45,6.533333333333333,294,0.29013819736199997,0.23435904261899998,0.262250082705,0.5463180148919999,0.433358424915,1,4565,4629,1,1,15042
2.252238356426,5.0,41,6.878048780487805,282,0.10282125627600001,0.09422108867199999,0.166428275566,1.834741562584,0.20483634893000002,1,41229,1123,1,8,8459
1.4290242123599999,4.0,32,6.125,196,0.063079905474,0.080089240398,0.059696303316,0.4438631246160001,0.24180961863399997,1,2635,1328,1,1,2014
-0.855769110825,6.0,34,8.235294117647058,280,0.10005717543999999,0.028866728510000002,0.262260759824,1.1175605810440001,0.32594281635100003,1,3297,1848,1,2,1881
1.219109892629,9.0,35,7.942857142857143,278,0.319999034698,0.23551312241000008,1.3294924397360002,1.2971932889480002,0.41304810898799993,1,72724,1652,1,7,7128
-0.7770906578819999,3.0,37,6.351351351351352,235,0.09845689566399998,0.070696905341,0.063030125989,0.91880934485,0.11881758168699999,1,2704,152,1,0,402
1.407660227632,2.0,43,6.3023255813953485,271,0.056029148544000006,0.019972979264,0.058494223008,0.08129254944000001,0.205816860064,1,1129,1154,1,0,1262
-1.5723013285685001,5.0,21,8.0,168,0.39923051292399997,0.742096878203,0.6807243850160001,0.135400918879,0.7844652123350001,1,54067,1058,1,0,10314
-1.0311685226174998,4.0,33,7.575757575757576,250,0.12545959701,0.301589157725,0.33156912668500005,0.366040309145,0.344808779075,1,988,2273,1,0,4834
-1.87412807637,6.0,44,6.7727272727272725,298,0.277117110728,1.386487928782,0.278386900054,1.26225661088,1.838600453975,1,104343,29,1,1,1323
1.928974839085,4.0,36,7.111111111111111,256,0.15132070989,0.01583388897,0.13203243843,2.0683649207449997,0.11714941643500001,1,6182,109,1,0,3843
0.282372685634,4.0,43,6.023255813953488,259,0.265042072954,0.647120308933,0.857937296993,0.452727515459,0.22167685576200002,1,313052,2215,1,87,453
0.0,3.0,33,7.96969696969697,263,0.16738594682500002,0.27359426172500007,0.5960848454750001,0.37164178307500007,1.10476565685,1,41168,1670,1,0,7902
0.0,3.0,18,7.722222222222222,139,0.16685848893000002,0.14197613052000002,0.15484901110000002,0.34743144891,0.25760120911,1,148,824,1,0,243
0.0,3.0,18,7.777777777777778,140,0.16685858072700002,0.141976208628,0.15484909629000002,0.347431640049,0.257601350829,1,2947,1041,1,0,0
0.0,3.0,18,7.777777777777778,140,0.16685858072700002,0.141976208628,0.15484909629000002,0.347431640049,0.257601350829,1,1798,278,1,0,65
0.0,3.0,18,7.777777777777778,140,0.16685858072700002,0.141976208628,0.15484909629000002,0.347431640049,0.257601350829,1,280,698,1,0,4
0.0,4.0,17,8.411764705882353,143,0.27376280848699996,0.698390814572,0.219236123836,0.5355367984,0.34915990320499996,1,26155,4842,1,30,30096
-0.9675525284985,2.0,9,10.0,90,0.040560391755,0.185541201897,0.242060917195,0.32539356906300004,0.23973765978300002,1,214,169,1,0,568
-0.011833583071999998,2.0,40,6.725,269,0.021004669280000002,0.022008423712,0.01545608432,0.733136650016,0.046735268736,1,5509,2131,1,0,354
-0.35430099163949996,3.0,17,8.647058823529411,147,0.150120325561,0.066555441262,0.30548158079500004,0.12102166663000001,0.6838099650530001,1,649,197,1,0,0
0.0,3.0,4,9.75,39,0.078347175546,0.332752739046,0.281732048174,0.24911782298399998,0.4371052756379999,1,4422,3553,1,0,12872
0.0,1.0,36,6.888888888888889,248,0.031609445532,0.043963045728,0.12564532024800001,0.186863489652,0.319092113592,1,11425,1246,1,6,8301
1.8503144699885001,8.0,34,8.117647058823529,276,0.172717888691,0.045286148787,0.20473857651400001,1.803974587176,0.11121670128099999,1,25933,747,1,0,212
-0.86237,6.0,38,8.105263157894736,308,0.075424178224,0.22933137617800003,0.266977447128,2.08119111983,0.59347183916,1,1204,583,1,0,773
-1.776941437543,4.0,30,5.866666666666666,176,0.397612371396,0.351289724709,0.311675228358,0.065568124049,1.002997195222,1,146,142,1,0,10881
0.0,5.0,18,10.833333333333334,195,0.14744270044799998,0.41984463600599997,0.144479268564,0.47220123625800003,0.363285215118,1,1291,2758,1,0,3482
-1.3586038140845,8.0,46,6.434782608695652,296,0.189667724149,1.0489398097140001,0.27215855481100004,1.233665183966,1.195331142619,1,55,108,1,0,97
-1.304098239368,3.0,22,6.2272727272727275,137,0.20848499064899997,0.617638397581,0.736372412405,0.40573128596999997,0.7710457769900001,1,858498,71,1,5,468
0.0,6.0,26,8.26923076923077,215,0.548674842592,0.22535645506800003,0.5288235485360001,1.3010746810159999,1.199862985714,1,455,1122,1,0,145
-0.66589,1.0,13,6.076923076923077,79,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0
0.915183,2.0,36,7.166666666666667,258,0.1780620912,0.13838694912,0.1364643504,0.34620832512,0.23443489439999998,1,2109,2054,1,0,955
0.560972,6.0,30,8.0,240,0.5756013876180001,0.218386018392,0.35573624845800006,0.634550513226,0.845105665677,1,16413,3,1,0,2
0.0,3.0,13,11.307692307692308,147,0.11419536649999998,0.075132901225,0.16452135007500002,0.246486345175,0.8522930161,1,2583,561,1,0,333
1.937827442109,3.0,16,8.5625,137,0.08766785343599999,0.010427896457999998,0.038954466252,1.6496530383780001,0.086009307084,1,8348,1743,1,1,13860
0.90816,2.0,42,6.380952380952381,268,0.111561236352,0.026324953088,0.02161154576,0.229111283936,0.127036586592,1,1988176,1794,1,26,3614
-0.921149,3.0,38,6.7368421052631575,256,0.204725945659,0.24270065881300001,0.17742278892699997,0.155414732367,0.6331176084269999,1,4368,494,1,2,427
0.0,2.0,3,18.0,54,0.0,0.0,0.0,0.0,0.0,1,9179,10066,1,0,184560
0.0,4.0,19,7.421052631578948,141,0.277876911279,0.302144888306,0.41461344622300006,0.11828848800899998,0.292479773539,1,208,350,1,0,232
-0.8964927058259999,4.0,16,8.4375,135,0.275044553848,0.284228182718,0.289501541592,0.351538065412,0.5810446707080001,1,3976,3650,1,0,188274
0.467605,3.0,33,7.757575757575758,256,0.09220309331099999,0.10402996411500001,0.110694404975,0.35251042455299997,0.22076556161099997,1,2603,623,1,0,878
-1.0719113272095,5.0,33,8.0,264,0.560833552827,0.39198719422800005,0.495723202956,0.727391110968,0.7164605112870001,1,12819,1497,1,1,4794
0.0,5.0,6,15.333333333333334,92,0.447845999581,0.32207999546599997,0.253530451526,0.932806470889,0.443400932691,1,81,137,1,0,4909
0.293644,2.0,20,5.9,118,0.114576435498,0.098071255604,0.110598218598,0.23403913169,0.18255342744800002,1,223,122,1,0,152
0.0,10.0,13,11.76923076923077,153,0.648030241712,0.517346401684,0.6427627426079999,1.2369673260000003,0.9320852449719998,1,1272,1377,1,0,685
0.0,1.0,38,7.526315789473684,286,0.034176630684,0.21971152375199998,0.204809327016,0.29678675754,0.222235661592,1,1292,1107,1,1,506
0.0,1.0,2,16.0,32,0.0,0.0,0.0,0.0,0.0,1,434,446,1,0,31578
3.0903505097999995,12.0,37,7.54054054054054,279,0.14614704406399998,0.076540037616,0.57589056336,4.320996013487999,0.150177390496,1,17310,13269,1,0,4642
0.0,7.0,32,9.59375,307,0.19075884009,0.26139008935499997,0.18018607763299999,0.8742717261879999,0.42574517027399994,1,36,35,1,0,3253
-0.976818,2.0,6,11.833333333333334,71,0.0,0.0,0.0,0.0,0.0,1,1742,3105,1,0,13392
-1.6842944184305,6.0,43,7.1395348837209305,307,0.225421098144,0.749387446638,1.164661250063,0.35178366064800004,2.089265193339,1,18641,1210,1,3,6973
1.69061077911,4.0,7,11.428571428571429,80,0.05009205815000001,0.12964319914,0.09149863951000001,2.4594971262399996,0.1564058404,1,13,18,1,0,13
0.0,5.0,8,11.25,90,0.350469479568,0.363526085637,0.20918628841499998,2.123908598292,0.35686113099,1,163,122,1,0,43706
0.6160558496624999,3.0,21,8.80952380952381,185,0.23341099859999997,0.192308408325,0.2250437634,0.437311514025,0.36776855572500006,1,1766,2565,1,0,32
0.424603,6.0,34,8.735294117647058,297,0.19303516319999997,0.0708125484,0.0667323844,3.5460401482000004,0.41091158019999996,1,87,66,1,0,12
1.302428782315,2.0,15,9.266666666666667,139,0.389442713198,0.5167624899419999,0.118221662378,0.5929347525180001,0.400846305174,1,666,1072,1,0,19514
